date,type,category,keyword,value
2021-09-17,daily,Entertainment,Raj Kundra,0.314347197998696
2021-09-17,daily,"Violence, war",Myanmar coup,0.1
2021-09-17,daily,Business,NFT,0.319811673096912
2021-09-17,daily,Politics,Farmers Protest,0.134508570723887
2021-09-17,daily,Entertainment,Miss Universe,0.126307277628032
2021-09-17,daily,Tragedy,Lakhimpur Kheri,0.162193858675546
2021-09-17,daily,Tragedy,Cyclone Tauktae,0.1
2021-09-17,daily,Tragedy,Cyclone Yaas,0.1
2021-09-17,daily,Tragedy,Cyclone Gulab,0.1
2021-09-17,daily,Tragedy,Cyclone Jawad,0.1
2021-09-17,daily,Politics,Pegasus,0.208809523809524
2021-09-17,daily,Entertainment,Aryan Khan,0.105
2021-09-17,daily,Elections,UP Election,0.214281662350475
2021-09-17,daily,Politics,Bulli Bai app,0.1
2021-09-17,daily,Tragedy,Vaishno Devi stampede,0.1
2021-09-17,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-09-17,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-09-17,daily,Tragedy,Uttarakhand flood,0.1
2021-09-17,daily,Elections,KMC Election 2021 Results,0.1
2021-09-17,daily,Politics,Panama Papers,0.1
2021-09-17,daily,Sports,Vijay Hazare Trophy,0.1
2021-09-17,daily,Sports,Novak Djokovic,0.374909712312598
2021-09-17,daily,World,Suez Canal Crisis,0.1
2021-09-17,daily,Business,cryptocurrency,0.901206772016982
2021-09-17,daily,"Festival, Days",Kumbh Mela,0.1
2021-09-17,daily,Sports,Tokyo Olympics,0.543365572644152
2021-09-17,daily,health,Delta variant,0.104863731656184
2021-09-17,daily,Business,Jack Dorsey quits,0.1
2021-09-17,daily,"Violence, war",Nagaland Killings,0.1
2021-09-17,daily,Sports,IPL Auction,0.133333333333333
2021-09-17,daily,Business,Pandora Papers,0.1
2021-09-17,daily,Sports,India vs South Africa,0.128571428571428
2021-09-17,daily,Sports,Eurocup,0.1
2021-09-17,daily,Health,COVID Vaccine,14.37
2021-09-17,daily,Business,Elon Musk,0.51
2021-09-17,daily,Entertainment,Vicky Kaushal,0.213333333333333
2021-09-17,daily,Sports,bajrang Punia,0.1
2021-09-17,daily,Sports,P V Sindhu,0.1
2021-09-17,daily,Sports,Sushil Kumar,0.1
2021-09-17,daily,Sports,Paralympics,0.45
2021-09-17,daily,Sports,IPL,4.0
2021-09-17,daily,Entertainment,Shershaah,0.1
2021-09-17,daily,Entertainment,Sooryavanshi,0.1
2021-09-17,daily,Entertainment,Drishyam 2,0.1
2021-09-17,daily,health,Bird Flu,0.1
2021-09-17,daily,Sports,Copa America,0.112885682574917
2021-09-17,daily,Sports,Wimbledon,0.176465273856578
2021-09-17,daily,Sports,English Premier League,0.144912478825522
2021-09-18,daily,Sports,T20 World Cup,3.1
2021-09-18,daily,Health,Omicron,0.1
2021-09-18,daily,Tragedy,Bipin Rawat Death,0.1
2021-09-18,daily,"Festival, Days",Independence Day,0.66
2021-09-18,daily,Business,Zomato IPO,0.14387541179994
2021-09-18,daily,Business,PayTM IPO,0.122857142857143
2021-09-18,daily,Business,nykaa IPO,0.1
2021-09-18,daily,Elections,West Bengal Election,0.1
2021-09-18,daily,Health,coronavirus,8.76888888888889
2021-09-18,daily,World,Taliban,0.909898989898989
2021-09-18,daily,Governance,Air India Divestment,0.1
2021-09-18,daily,Sports,Neeraj Chopra,0.828080808080808
2021-09-18,daily,Entertainment,Raj Kundra,0.350376609763402
2021-09-18,daily,"Violence, war",Myanmar coup,0.1
2021-09-18,daily,Business,NFT,0.305595986822402
2021-09-18,daily,Politics,Farmers Protest,0.138920335429769
2021-09-18,daily,Entertainment,Miss Universe,0.143807277628032
2021-09-18,daily,Tragedy,Lakhimpur Kheri,0.156556603773585
2021-09-18,daily,Tragedy,Cyclone Tauktae,0.1
2021-09-18,daily,Tragedy,Cyclone Yaas,0.1
2021-09-18,daily,Tragedy,Cyclone Gulab,0.1
2021-09-18,daily,Tragedy,Cyclone Jawad,0.1
2021-09-18,daily,Politics,Pegasus,0.197380952380952
2021-09-18,daily,Entertainment,Aryan Khan,0.105
2021-09-18,daily,Elections,UP Election,0.219428721174004
2021-09-18,daily,Politics,Bulli Bai app,0.1
2021-09-18,daily,Tragedy,Vaishno Devi stampede,0.1
2021-09-18,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-09-18,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-09-18,daily,Tragedy,Uttarakhand flood,0.1
2021-09-18,daily,Elections,KMC Election 2021 Results,0.1
2021-09-18,daily,Politics,Panama Papers,0.1
2021-09-18,daily,Sports,Vijay Hazare Trophy,0.1
2021-09-18,daily,Sports,Novak Djokovic,0.282262653489068
2021-09-18,daily,World,Suez Canal Crisis,0.1
2021-09-18,daily,Business,cryptocurrency,0.937481281820904
2021-09-18,daily,"Festival, Days",Kumbh Mela,0.105
2021-09-18,daily,Sports,Tokyo Olympics,0.588463611859838
2021-09-18,daily,health,Delta variant,0.104863731656184
2021-09-18,daily,Business,Jack Dorsey quits,0.1
2021-09-18,daily,"Violence, war",Nagaland Killings,0.1
2021-09-18,daily,Sports,IPL Auction,0.133333333333333
2021-09-18,daily,Business,Pandora Papers,0.1
2021-09-18,daily,Sports,India vs South Africa,0.119999999999999
2021-09-18,daily,Sports,Eurocup,0.1
2021-09-18,daily,Health,COVID Vaccine,15.77
2021-09-18,daily,Business,Elon Musk,0.56
2021-09-18,daily,Entertainment,Vicky Kaushal,0.23
2021-09-18,daily,Sports,bajrang Punia,0.1
2021-09-18,daily,Sports,P V Sindhu,0.1
2021-09-18,daily,Sports,Sushil Kumar,0.1
2021-09-18,daily,Sports,Paralympics,0.466666666666667
2021-09-18,daily,Sports,IPL,5.4
2021-09-18,daily,Entertainment,Shershaah,0.1
2021-09-18,daily,Entertainment,Sooryavanshi,0.1
2021-09-18,daily,Entertainment,Drishyam 2,0.1
2021-09-18,daily,health,Bird Flu,0.1
2021-09-18,daily,Sports,Copa America,0.111415094339623
2021-09-18,daily,Sports,Wimbledon,0.137608130999435
2021-09-18,daily,Sports,English Premier League,0.294626764539808
2021-09-19,daily,Sports,T20 World Cup,3.32
2021-09-19,daily,Health,Omicron,0.1
2021-09-19,daily,Tragedy,Bipin Rawat Death,0.1
2021-09-19,daily,"Festival, Days",Independence Day,0.6
2021-09-19,daily,Business,Zomato IPO,0.114986522911051
2021-09-19,daily,Business,PayTM IPO,0.122857142857143
2021-09-19,daily,Business,nykaa IPO,0.1
2021-09-19,daily,Elections,West Bengal Election,0.1
2021-09-19,daily,Health,coronavirus,8.42700854700855
2021-09-19,daily,World,Taliban,0.749215229215229
2021-09-19,daily,Governance,Air India Divestment,0.1
2021-09-19,daily,Sports,Neeraj Chopra,0.877653457653457
2021-09-19,daily,Entertainment,Raj Kundra,0.352916292303085
2021-09-19,daily,"Violence, war",Myanmar coup,0.1
2021-09-19,daily,Business,NFT,0.26337376460018
2021-09-19,daily,Politics,Farmers Protest,0.161142557651992
2021-09-19,daily,Entertainment,Miss Universe,0.143807277628032
2021-09-19,daily,Tragedy,Lakhimpur Kheri,0.156556603773585
2021-09-19,daily,Tragedy,Cyclone Tauktae,0.1
2021-09-19,daily,Tragedy,Cyclone Yaas,0.1
2021-09-19,daily,Tragedy,Cyclone Gulab,0.1
2021-09-19,daily,Tragedy,Cyclone Jawad,0.1
2021-09-19,daily,Politics,Pegasus,0.162460317460317
2021-09-19,daily,Entertainment,Aryan Khan,0.107222222222222
2021-09-19,daily,Elections,UP Election,0.15498427672956
2021-09-19,daily,Politics,Bulli Bai app,0.1
2021-09-19,daily,Tragedy,Vaishno Devi stampede,0.1
2021-09-19,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-09-19,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-09-19,daily,Tragedy,Uttarakhand flood,0.1
2021-09-19,daily,Elections,KMC Election 2021 Results,0.1
2021-09-19,daily,Politics,Panama Papers,0.1
2021-09-19,daily,Sports,Vijay Hazare Trophy,0.1
2021-09-19,daily,Sports,Novak Djokovic,0.234643605870021
2021-09-19,daily,World,Suez Canal Crisis,0.1
2021-09-19,daily,Business,cryptocurrency,0.902560646900269
2021-09-19,daily,"Festival, Days",Kumbh Mela,0.105
2021-09-19,daily,Sports,Tokyo Olympics,0.554177897574124
2021-09-19,daily,health,Delta variant,0.102641509433962
2021-09-19,daily,Business,Jack Dorsey quits,0.1
2021-09-19,daily,"Violence, war",Nagaland Killings,0.1
2021-09-19,daily,Sports,IPL Auction,0.121904761904762
2021-09-19,daily,Business,Pandora Papers,0.1
2021-09-19,daily,Sports,India vs South Africa,0.099999999999999
2021-09-19,daily,Sports,Eurocup,0.1
2021-09-19,daily,Health,COVID Vaccine,14.6033333333333
2021-09-19,daily,Business,Elon Musk,0.543333333333333
2021-09-19,daily,Entertainment,Vicky Kaushal,0.213333333333333
2021-09-19,daily,Sports,bajrang Punia,0.1
2021-09-19,daily,Sports,P V Sindhu,0.1
2021-09-19,daily,Sports,Sushil Kumar,0.1
2021-09-19,daily,Sports,Paralympics,0.433333333333333
2021-09-19,daily,Sports,IPL,19.2
2021-09-19,daily,Entertainment,Shershaah,0.1
2021-09-19,daily,Entertainment,Sooryavanshi,0.1
2021-09-19,daily,Entertainment,Drishyam 2,0.1
2021-09-19,daily,health,Bird Flu,0.1
2021-09-19,daily,Sports,Copa America,0.111415094339623
2021-09-19,daily,Sports,Wimbledon,0.11412987012987
2021-09-19,daily,Sports,English Premier League,0.441094155844156
2021-09-20,daily,Sports,T20 World Cup,3.14666666666667
2021-09-20,daily,Health,Omicron,0.1
2021-09-20,daily,Tragedy,Bipin Rawat Death,0.1
2021-09-20,daily,"Festival, Days",Independence Day,0.506666666666667
2021-09-20,daily,Business,Zomato IPO,0.128319856244385
2021-09-20,daily,Business,PayTM IPO,0.122857142857143
2021-09-20,daily,Business,nykaa IPO,0.1
2021-09-20,daily,Elections,West Bengal Election,0.1
2021-09-20,daily,Health,coronavirus,8.39064491064491
2021-09-20,daily,World,Taliban,0.676487956487956
2021-09-20,daily,Governance,Air India Divestment,0.1
2021-09-20,daily,Sports,Neeraj Chopra,0.895835275835275
2021-09-20,daily,Entertainment,Raj Kundra,0.422448088249975
2021-09-20,daily,"Violence, war",Myanmar coup,0.1
2021-09-20,daily,Business,NFT,0.232556154537287
2021-09-20,daily,Politics,Farmers Protest,0.153176100628931
2021-09-20,daily,Entertainment,Miss Universe,0.143807277628032
2021-09-20,daily,Tragedy,Lakhimpur Kheri,0.153915094339623
2021-09-20,daily,Tragedy,Cyclone Tauktae,0.1
2021-09-20,daily,Tragedy,Cyclone Yaas,0.1
2021-09-20,daily,Tragedy,Cyclone Gulab,0.1
2021-09-20,daily,Tragedy,Cyclone Jawad,0.1
2021-09-20,daily,Politics,Pegasus,0.187460317460317
2021-09-20,daily,Entertainment,Aryan Khan,0.107222222222222
2021-09-20,daily,Elections,UP Election,0.158198812019567
2021-09-20,daily,Politics,Bulli Bai app,0.1
2021-09-20,daily,Tragedy,Vaishno Devi stampede,0.1
2021-09-20,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-09-20,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-09-20,daily,Tragedy,Uttarakhand flood,0.1
2021-09-20,daily,Elections,KMC Election 2021 Results,0.1
2021-09-20,daily,Politics,Panama Papers,0.1
2021-09-20,daily,Sports,Vijay Hazare Trophy,0.1
2021-09-20,daily,Sports,Novak Djokovic,0.170073375262054
2021-09-20,daily,World,Suez Canal Crisis,0.1
2021-09-20,daily,Business,cryptocurrency,0.963007886592792
2021-09-20,daily,"Festival, Days",Kumbh Mela,0.105
2021-09-20,daily,Sports,Tokyo Olympics,0.511270839572726
2021-09-20,daily,health,Delta variant,0.1
2021-09-20,daily,Business,Jack Dorsey quits,0.1
2021-09-20,daily,"Violence, war",Nagaland Killings,0.1
2021-09-20,daily,Sports,IPL Auction,0.121904761904762
2021-09-20,daily,Business,Pandora Papers,0.1
2021-09-20,daily,Sports,India vs South Africa,0.099999999999999
2021-09-20,daily,Sports,Eurocup,0.1
2021-09-20,daily,Health,COVID Vaccine,14.4833333333333
2021-09-20,daily,Business,Elon Musk,0.583333333333334
2021-09-20,daily,Entertainment,Vicky Kaushal,0.213333333333333
2021-09-20,daily,Sports,bajrang Punia,0.1
2021-09-20,daily,Sports,P V Sindhu,0.1
2021-09-20,daily,Sports,Sushil Kumar,0.1
2021-09-20,daily,Sports,Paralympics,0.366666666666666
2021-09-20,daily,Sports,IPL,30.0
2021-09-20,daily,Entertainment,Shershaah,0.1
2021-09-20,daily,Entertainment,Sooryavanshi,0.1
2021-09-20,daily,Entertainment,Drishyam 2,0.1
2021-09-20,daily,health,Bird Flu,0.1
2021-09-20,daily,Sports,Copa America,0.105
2021-09-20,daily,Sports,Wimbledon,0.112701298701299
2021-09-20,daily,Sports,English Premier League,0.476808441558441
2021-09-21,daily,Sports,T20 World Cup,2.58
2021-09-21,daily,Health,Omicron,0.1
2021-09-21,daily,Tragedy,Bipin Rawat Death,0.1
2021-09-21,daily,"Festival, Days",Independence Day,0.506666666666667
2021-09-21,daily,Business,Zomato IPO,0.120087410723803
2021-09-21,daily,Business,PayTM IPO,0.1
2021-09-21,daily,Business,nykaa IPO,0.1
2021-09-21,daily,Elections,West Bengal Election,0.100338983050847
2021-09-21,daily,Health,coronavirus,7.76286713286713
2021-09-21,daily,World,Taliban,0.637599067599068
2021-09-21,daily,Governance,Air India Divestment,0.1
2021-09-21,daily,Sports,Neeraj Chopra,0.823613053613053
2021-09-21,daily,Entertainment,Raj Kundra,0.538751558790735
2021-09-21,daily,"Violence, war",Myanmar coup,0.1
2021-09-21,daily,Business,NFT,0.185502078669651
2021-09-21,daily,Politics,Farmers Protest,0.153515083679778
2021-09-21,daily,Entertainment,Miss Universe,0.14913415414135
2021-09-21,daily,Tragedy,Lakhimpur Kheri,0.107248427672956
2021-09-21,daily,Tragedy,Cyclone Tauktae,0.1
2021-09-21,daily,Tragedy,Cyclone Yaas,0.1
2021-09-21,daily,Tragedy,Cyclone Gulab,0.1
2021-09-21,daily,Tragedy,Cyclone Jawad,0.1
2021-09-21,daily,Politics,Pegasus,0.143015873015873
2021-09-21,daily,Entertainment,Aryan Khan,0.109444444444444
2021-09-21,daily,Elections,UP Election,0.144865478686233
2021-09-21,daily,Politics,Bulli Bai app,0.1
2021-09-21,daily,Tragedy,Vaishno Devi stampede,0.1
2021-09-21,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-09-21,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-09-21,daily,Tragedy,Uttarakhand flood,0.1
2021-09-21,daily,Elections,KMC Election 2021 Results,0.1
2021-09-21,daily,Politics,Panama Papers,0.1
2021-09-21,daily,Sports,Vijay Hazare Trophy,0.1
2021-09-21,daily,Sports,Novak Djokovic,0.142454327643007
2021-09-21,daily,World,Suez Canal Crisis,0.1
2021-09-21,daily,Business,cryptocurrency,0.927091825253001
2021-09-21,daily,"Festival, Days",Kumbh Mela,0.105
2021-09-21,daily,Sports,Tokyo Olympics,0.465427417458118
2021-09-21,daily,health,Delta variant,0.1
2021-09-21,daily,Business,Jack Dorsey quits,0.1
2021-09-21,daily,"Violence, war",Nagaland Killings,0.1
2021-09-21,daily,Sports,IPL Auction,0.135238095238095
2021-09-21,daily,Business,Pandora Papers,0.1
2021-09-21,daily,Sports,India vs South Africa,0.099999999999999
2021-09-21,daily,Sports,Eurocup,0.1
2021-09-21,daily,Health,COVID Vaccine,13.5533333333333
2021-09-21,daily,Business,Elon Musk,0.563333333333333
2021-09-21,daily,Entertainment,Vicky Kaushal,0.203333333333333
2021-09-21,daily,Sports,bajrang Punia,0.1
2021-09-21,daily,Sports,P V Sindhu,0.1
2021-09-21,daily,Sports,Sushil Kumar,0.1
2021-09-21,daily,Sports,Paralympics,0.333333333333333
2021-09-21,daily,Sports,IPL,38.6
2021-09-21,daily,Entertainment,Shershaah,0.1
2021-09-21,daily,Entertainment,Sooryavanshi,0.1
2021-09-21,daily,Entertainment,Drishyam 2,0.1
2021-09-21,daily,health,Bird Flu,0.1
2021-09-21,daily,Sports,Copa America,0.105
2021-09-21,daily,Sports,Wimbledon,0.105428571428571
2021-09-21,daily,Sports,English Premier League,0.494697004608295
2021-09-22,daily,Sports,T20 World Cup,2.5
2021-09-22,daily,Health,Omicron,0.1
2021-09-22,daily,Tragedy,Bipin Rawat Death,0.1
2021-09-22,daily,"Festival, Days",Independence Day,0.506666666666667
2021-09-22,daily,Business,Zomato IPO,0.113672316384181
2021-09-22,daily,Business,PayTM IPO,0.1
2021-09-22,daily,Business,nykaa IPO,0.1
2021-09-22,daily,Elections,West Bengal Election,0.100338983050847
2021-09-22,daily,Health,coronavirus,7.5265034965035
2021-09-22,daily,World,Taliban,0.619417249417249
2021-09-22,daily,Governance,Air India Divestment,0.1
2021-09-22,daily,Sports,Neeraj Chopra,0.65997668997669
2021-09-22,daily,Entertainment,Raj Kundra,0.537004528741818
2021-09-22,daily,"Violence, war",Myanmar coup,0.1
2021-09-22,daily,Business,NFT,0.180750156936598
2021-09-22,daily,Politics,Farmers Protest,0.132005649717514
2021-09-22,daily,Entertainment,Miss Universe,0.131398305084746
2021-09-22,daily,Tragedy,Lakhimpur Kheri,0.106759259259259
2021-09-22,daily,Tragedy,Cyclone Tauktae,0.1
2021-09-22,daily,Tragedy,Cyclone Yaas,0.1
2021-09-22,daily,Tragedy,Cyclone Gulab,0.1
2021-09-22,daily,Tragedy,Cyclone Jawad,0.1
2021-09-22,daily,Politics,Pegasus,0.148015873015873
2021-09-22,daily,Entertainment,Aryan Khan,0.104444444444444
2021-09-22,daily,Elections,UP Election,0.155277777777778
2021-09-22,daily,Politics,Bulli Bai app,0.1
2021-09-22,daily,Tragedy,Vaishno Devi stampede,0.1
2021-09-22,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-09-22,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-09-22,daily,Tragedy,Uttarakhand flood,0.1
2021-09-22,daily,Elections,KMC Election 2021 Results,0.1
2021-09-22,daily,Politics,Panama Papers,0.1
2021-09-22,daily,Sports,Vijay Hazare Trophy,0.1
2021-09-22,daily,Sports,Novak Djokovic,0.138121693121693
2021-09-22,daily,World,Suez Canal Crisis,0.1
2021-09-22,daily,Business,cryptocurrency,0.84477176934804
2021-09-22,daily,"Festival, Days",Kumbh Mela,0.105
2021-09-22,daily,Sports,Tokyo Olympics,0.445161868890682
2021-09-22,daily,health,Delta variant,0.102222222222222
2021-09-22,daily,Business,Jack Dorsey quits,0.1
2021-09-22,daily,"Violence, war",Nagaland Killings,0.1
2021-09-22,daily,Sports,IPL Auction,0.148571428571429
2021-09-22,daily,Business,Pandora Papers,0.1
2021-09-22,daily,Sports,India vs South Africa,0.099999999999999
2021-09-22,daily,Sports,Eurocup,0.1
2021-09-22,daily,Health,COVID Vaccine,12.0333333333333
2021-09-22,daily,Business,Elon Musk,0.563333333333333
2021-09-22,daily,Entertainment,Vicky Kaushal,0.203333333333333
2021-09-22,daily,Sports,bajrang Punia,0.1
2021-09-22,daily,Sports,P V Sindhu,0.1
2021-09-22,daily,Sports,Sushil Kumar,0.1
2021-09-22,daily,Sports,Paralympics,0.333333333333333
2021-09-22,daily,Sports,IPL,46.8
2021-09-22,daily,Entertainment,Shershaah,0.1
2021-09-22,daily,Entertainment,Sooryavanshi,0.1
2021-09-22,daily,Entertainment,Drishyam 2,0.1
2021-09-22,daily,health,Bird Flu,0.1
2021-09-22,daily,Sports,Copa America,0.105
2021-09-22,daily,Sports,Wimbledon,0.205428571428571
2021-09-22,daily,Sports,English Premier League,0.503268433179723
2021-09-23,daily,Sports,T20 World Cup,2.48
2021-09-23,daily,Health,Omicron,0.1
2021-09-23,daily,Tragedy,Bipin Rawat Death,0.1
2021-09-23,daily,"Festival, Days",Independence Day,0.486666666666666
2021-09-23,daily,Business,Zomato IPO,0.113672316384181
2021-09-23,daily,Business,PayTM IPO,0.1
2021-09-23,daily,Business,nykaa IPO,0.1
2021-09-23,daily,Elections,West Bengal Election,0.100338983050847
2021-09-23,daily,Health,coronavirus,6.81573426573427
2021-09-23,daily,World,Taliban,0.576340326340326
2021-09-23,daily,Governance,Air India Divestment,0.1
2021-09-23,daily,Sports,Neeraj Chopra,0.547668997668997
2021-09-23,daily,Entertainment,Raj Kundra,0.537996592233881
2021-09-23,daily,"Violence, war",Myanmar coup,0.1
2021-09-23,daily,Business,NFT,0.159083490269931
2021-09-23,daily,Politics,Farmers Protest,0.127005649717514
2021-09-23,daily,Entertainment,Miss Universe,0.125644336830778
2021-09-23,daily,Tragedy,Lakhimpur Kheri,0.111322751322751
2021-09-23,daily,Tragedy,Cyclone Tauktae,0.1
2021-09-23,daily,Tragedy,Cyclone Yaas,0.1
2021-09-23,daily,Tragedy,Cyclone Gulab,0.1
2021-09-23,daily,Tragedy,Cyclone Jawad,0.1
2021-09-23,daily,Politics,Pegasus,0.163888888888889
2021-09-23,daily,Entertainment,Aryan Khan,0.104444444444444
2021-09-23,daily,Elections,UP Election,0.137777777777778
2021-09-23,daily,Politics,Bulli Bai app,0.1
2021-09-23,daily,Tragedy,Vaishno Devi stampede,0.1
2021-09-23,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-09-23,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-09-23,daily,Tragedy,Uttarakhand flood,0.1
2021-09-23,daily,Elections,KMC Election 2021 Results,0.1
2021-09-23,daily,Politics,Panama Papers,0.1
2021-09-23,daily,Sports,Vijay Hazare Trophy,0.1
2021-09-23,daily,Sports,Novak Djokovic,0.133121693121693
2021-09-23,daily,World,Suez Canal Crisis,0.1
2021-09-23,daily,Business,cryptocurrency,0.823343197919469
2021-09-23,daily,"Festival, Days",Kumbh Mela,0.1
2021-09-23,daily,Sports,Tokyo Olympics,0.362622186351
2021-09-23,daily,health,Delta variant,0.102222222222222
2021-09-23,daily,Business,Jack Dorsey quits,0.1
2021-09-23,daily,"Violence, war",Nagaland Killings,0.1
2021-09-23,daily,Sports,IPL Auction,0.157142857142857
2021-09-23,daily,Business,Pandora Papers,0.1
2021-09-23,daily,Sports,India vs South Africa,0.099999999999999
2021-09-23,daily,Sports,Eurocup,0.1
2021-09-23,daily,Health,COVID Vaccine,10.4
2021-09-23,daily,Business,Elon Musk,0.446666666666667
2021-09-23,daily,Entertainment,Vicky Kaushal,0.186666666666667
2021-09-23,daily,Sports,bajrang Punia,0.1
2021-09-23,daily,Sports,P V Sindhu,0.1
2021-09-23,daily,Sports,Sushil Kumar,0.1
2021-09-23,daily,Sports,Paralympics,0.333333333333333
2021-09-23,daily,Sports,IPL,54.4
2021-09-23,daily,Entertainment,Shershaah,0.1
2021-09-23,daily,Entertainment,Sooryavanshi,0.1
2021-09-23,daily,Entertainment,Drishyam 2,0.1
2021-09-23,daily,health,Bird Flu,0.1
2021-09-23,daily,Sports,Copa America,0.105396825396825
2021-09-23,daily,Sports,Wimbledon,0.284458874458874
2021-09-23,daily,Sports,English Premier League,0.343510857422148
2021-09-24,daily,Sports,T20 World Cup,2.24666666666667
2021-09-24,daily,Health,Omicron,0.1
2021-09-24,daily,Tragedy,Bipin Rawat Death,0.1
2021-09-24,daily,"Festival, Days",Independence Day,0.486666666666666
2021-09-24,daily,Business,Zomato IPO,0.113672316384181
2021-09-24,daily,Business,PayTM IPO,0.1
2021-09-24,daily,Business,nykaa IPO,0.1
2021-09-24,daily,Elections,West Bengal Election,0.100338983050847
2021-09-24,daily,Health,coronavirus,6.72983682983683
2021-09-24,daily,World,Taliban,0.598135198135198
2021-09-24,daily,Governance,Air India Divestment,0.1
2021-09-24,daily,Sports,Neeraj Chopra,0.492540792540792
2021-09-24,daily,Entertainment,Raj Kundra,0.530138148309863
2021-09-24,daily,"Violence, war",Myanmar coup,0.1
2021-09-24,daily,Business,NFT,0.171870375515833
2021-09-24,daily,Politics,Farmers Protest,0.108790713469791
2021-09-24,daily,Entertainment,Miss Universe,0.135152533552089
2021-09-24,daily,Tragedy,Lakhimpur Kheri,0.111322751322751
2021-09-24,daily,Tragedy,Cyclone Tauktae,0.1
2021-09-24,daily,Tragedy,Cyclone Yaas,0.1
2021-09-24,daily,Tragedy,Cyclone Gulab,0.1
2021-09-24,daily,Tragedy,Cyclone Jawad,0.1
2021-09-24,daily,Politics,Pegasus,0.186111111111111
2021-09-24,daily,Entertainment,Aryan Khan,0.102222222222222
2021-09-24,daily,Elections,UP Election,0.16040072859745
2021-09-24,daily,Politics,Bulli Bai app,0.1
2021-09-24,daily,Tragedy,Vaishno Devi stampede,0.1
2021-09-24,daily,"Festival, Days",Ayodhya Deepotsav,0.1
2021-09-24,daily,"Violence, war",Assam Mizoram Border Dispute,0.1
2021-09-24,daily,Tragedy,Uttarakhand flood,0.1
2021-09-24,daily,Elections,KMC Election 2021 Results,0.1
2021-09-24,daily,Politics,Panama Papers,0.1
2021-09-24,daily,Sports,Vijay Hazare Trophy,0.1
2021-09-24,daily,Sports,Novak Djokovic,0.111851851851852
2021-09-24,daily,World,Suez Canal Crisis,0.1
2021-09-24,daily,Business,cryptocurrency,0.831305727193474
2021-09-24,daily,"Festival, Days",Kumbh Mela,0.1
2021-09-24,daily,Sports,Tokyo Olympics,0.342481671128517
2021-09-24,daily,health,Delta variant,0.102222222222222
2021-09-24,daily,Business,Jack Dorsey quits,0.1
2021-09-24,daily,"Violence, war",Nagaland Killings,0.1
2021-09-24,daily,Sports,IPL Auction,0.161904761904762
2021-09-24,daily,Business,Pandora Papers,0.1
2021-09-24,daily,Sports,India vs South Africa,0.099999999999999
2021-09-24,daily,Sports,Eurocup,0.1
2021-09-24,daily,Health,COVID Vaccine,10.8666666666667
2021-09-24,daily,Business,Elon Musk,0.433333333333333
2021-09-24,daily,Entertainment,Vicky Kaushal,0.193333333333333
2021-09-24,daily,Sports,bajrang Punia,0.1
2021-09-24,daily,Sports,P V Sindhu,0.1
2021-09-24,daily,Sports,Sushil Kumar,0.1
2021-09-24,daily,Sports,Paralympics,0.333333333333333
2021-09-24,daily,Sports,IPL,51.8
2021-09-24,daily,Entertainment,Shershaah,0.1
2021-09-24,daily,Entertainment,Sooryavanshi,0.1
2021-09-24,daily,Entertainment,Drishyam 2,0.1
2021-09-24,daily,health,Bird Flu,0.1
2021-09-24,daily,Sports,Copa America,0.105396825396825
2021-09-24,daily,Sports,Wimbledon,0.289458874458874
2021-09-24,daily,Sports,English Premier League,0.187260857422148
2021-09-25,daily,Sports,T20 World Cup,2.26
2021-09-25,daily,Health,Omicron,0.1
2021-09-25,daily,Tragedy,Bipin Rawat Death,0.1
2021-09-25,daily,"Festival, Days",Independence Day,0.58
2021-09-25,daily,Business,Zomato IPO,0.100338983050847
2021-09-25,daily,Business,PayTM IPO,0.1
2021-09-25,daily,Business,nykaa IPO,0.1
2021-09-25,daily,Elections,West Bengal Election,0.100338983050847
2021-09-25,daily,Health,coronavirus,6.77892773892774
2021-09-25,daily,World,Taliban,0.590862470862471
2021-09-25,daily,Governance,Air India Divestment,0.1
2021-09-25,daily,Sports,Neeraj Chopra,0.483449883449883
2021-09-25,daily,Entertainment,Raj Kundra,0.45787652498441
2021-09-25,daily,"Violence, war",Myanmar coup,0.1
2021-09-25,daily,Business,NFT,0.181090233671861
2021-09-25,daily,Politics,Farmers Protest,0.116355725290122
2021-09-25,daily,Entertainment,Miss Universe,0.135152533552089
2021-09-25,daily,Tragedy,Lakhimpur Kheri,0.116854666216368
2021-09-25,daily,Tragedy,Cyclone Tauktae,0.1
2021-09-25,daily,Tragedy,Cyclone Yaas,0.1
2021-09-25,daily,Tragedy,Cyclone Gulab,0.451428571428572
