date,T20 World Cup,Omicron,Bipin Rawat Death,Independence Day,Zomato IPO,PayTM IPO,nykaa IPO,West Bengal Election,coronavirus,Taliban,Air India Divestment,Neeraj Chopra,Raj Kundra,Myanmar coup,NFT,Farmers Protest,Miss Universe,Lakhimpur Kheri,Cyclone Tauktae,Cyclone Yaas,Cyclone Gulab,Cyclone Jawad,Pegasus,Aryan Khan,UP Election,Bulli Bai app,Vaishno Devi stampede,Ayodhya Deepotsav,Assam Mizoram Border Dispute,Uttarakhand flood,KMC Election 2021 Results,Panama Papers,Vijay Hazare Trophy,Novak Djokovic,cryptocurrency,Kumbh Mela,Tokyo Olympics,Delta variant,Jack Dorsey quits,Nagaland Killings,IPL Auction,Pandora Papers,India vs South Africa,Eurocup,COVID Vaccine,Elon Musk,Vicky Kaushal,bajrang Punia,P V Sindhu,Sushil Kumar,Paralympics,IPL,Shershaah,Sooryavanshi,Drishyam 2,Bird Flu,Copa America,Wimbledon,English Premier League
2021-10-20,31.6,0.1,0.1,0.1,0.1,0.1,0.108571428571429,0.1,4.34752747252747,0.255082417582418,0.1,0.242994505494506,0.139697197539303,0.1,0.311189707222602,0.189440874914559,0.120335917312661,0.185911872705018,0.1,0.1,0.108571428571428,0.1,0.118015873015873,3.13134920634921,0.139822368421053,0.1,0.1,0.1,0.1,0.11430303030303,0.1,0.1,0.1,0.144969696969697,1.06891467870191,0.1,0.214837739093058,0.1,0.1,0.1,0.509431792040488,0.1,0.752039337474119,0.1,41.8,1,1.2,0.1,0.1,0.1,0.140092105263158,8.2,0.1,0.1,0.1,0.1,0.1,0.1,0.204581852358168
2021-10-21,34,0.1,0.1,0.1,0.1,0.1,0.119340659340659,0.1,4.29605688429218,0.252876535229476,0.1,0.228288623141564,0.136012987012987,0.1,0.292373917748918,0.195493506493506,0.10951690821256,0.175092863604917,0.1,0.1,0.108571428571428,0.1,0.118015873015873,3.44246031746032,0.133375,0.1,0.1,0.1,0.1,0.11430303030303,0.1,0.1,0.1,0.144969696969697,1.07398290482277,0.1,0.224194464239257,0.1,0.1,0.1,0.373544180290807,0.1,0.801004854715499,0.1,23.6,1,1.02,0.1,0.1,0.1,0.12325,3.8,0.1,0.1,0.1,0.1,0.1,0.1,0.153529220779221
2021-10-22,31.2,0.1,0.1,0.1,0.1,0.102222222222222,0.203044363044363,0.1,4.10420168067227,0.253781512605042,0.1,0.174894957983193,0.131012987012987,0.1,0.288029405553796,0.165493506493506,0.101739130434782,0.145092863604917,0.1,0.1,0.099999999999999,0.1,0.109444444444444,3.39388888888889,0.1065,0.1,0.1,0.1,0.1,0.11430303030303,0.1,0.1,0.1,0.144969696969697,0.927918874690943,0.1,0.176812166687468,0.1,0.1,0.1,0.270355774493705,0.1,0.808251231527093,0.1,7.2,0.9,0.64,0.1,0.1,0.1,0.112,3,0.1,0.1,0.1,0.1,0.1,0.1,0.104779220779221
2021-10-23,33,0.1,0.1,0.1,0.1,0.15281045751634,0.383044363044363,0.1,4.60079258976318,0.301508785332315,0.1,0.179440412528648,0.145372212692968,0.1,0.321452586146787,0.151727272727273,0.108405797101449,0.145092863604917,0.1,0.1,0.099999999999999,0.1,0.122777777777778,3.71611111111111,0.124235849056604,0.1,0.1,0.1,0.1,0.11430303030303,0.1,0.1,0.1,0.144969696969697,0.992980299752369,0.1,0.1889988988742,0.1,0.1,0.1,0.293664045170397,0.1,0.878176043557169,0.1,6.6,0.9,0.46,0.1,0.1,0.1,0.133509433962264,2.4,0.1,0.1,0.1,0.1,0.1,0.1,0.200981132075471
2021-10-24,46.8,0.1,0.1,0.1,0.1,0.22031045751634,0.488044363044363,0.1,4.94056531703591,0.281054239877769,0.1,0.21466768525592,0.147254565634144,0.1,0.351570233205611,0.145766488413547,0.109095452273863,0.153753649491044,0.1,0.1,0.099999999999999,0.1,0.133888888888889,4.12722222222222,0.127686829448761,0.1,0.1,0.1,0.1,0.11030303030303,0.1,0.1,0.1,0.143636363636364,1.23557289234496,0.1,0.311221121096422,0.103529411764706,0.1,0.1,0.304775156281508,0.1,0.88928715466828,0.1,6.2,0.9,0.46,0.146666666666667,0.1,0.1,0.160332963374029,3,0.1,0.1,0.1,0.1,0.1,0.123137254901961,0.310314465408805
2021-10-25,49.6,0.1,0.1,0.1,0.1,0.22431045751634,0.587472934472934,0.1,4.99592245989305,0.259625668449198,0.1,0.211096256684492,0.145898903752166,0.1,0.348858909441656,0.132688338493292,0.109095452273863,0.136911544227886,0.1,0.1,0.099999999999999,0.1,0.131111111111111,3.04666666666667,0.12768682944876,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2344696614545,0.1,0.333285738905721,0.103529411764706,0.1,0.1,0.978849230355582,0.1,0.48428715466828,0.1,6.2,0.9,0.28,0.146666666666667,0.1,0.1,0.166648752847713,3.6,0.1,0.1,0.1,0.1,0.1,0.123137254901961,0.313998675935121
2021-10-26,56.6,0.1,0.1,0.1,0.1,0.22431045751634,0.844703703703704,0.1,5.07239304812835,0.249331550802139,0.1,0.238302139037433,0.154470332323595,0.1,0.358891376974123,0.121064961869915,0.110083594566353,0.135172413793103,0.1,0.1,0.099999999999999,0.1,0.153333333333333,3.73555555555556,0.125186829448761,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.28084924678145,0.1,0.334434064264573,0.114698242933537,0.1,0.1,1.10865218602061,0.1,0.436750208855472,0.1,5.6,0.9,0.28,0.146666666666667,0.1,0.1,0.170025376224337,3.8,0.1,0.1,0.1,0.1,0.1,0.123137254901961,0.313998675935121
2021-10-27,62.4,0.1,0.1,0.1,0.1,0.277088235294118,1.066,0.1,5.18636363636364,0.239772727272727,0.1,0.252272727272727,0.168680858639384,0.1,0.378531941800824,0.137907067133073,0.110083594566353,0.135172413793103,0.1,0.1,0.099999999999999,0.1,0.311111111111111,4.97777777777778,0.125186829448761,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.46691327691328,0.1,0.355149695149695,0.114698242933537,0.1,0.1,1.11457811194653,0.1,0.423416875522138,0.1,6,1,0.66,0.146666666666667,0.1,0.1,0.178972744645389,3.8,0.1,0.1,0.1,0.1,0.1,0.123137254901961,0.313998675935121
2021-10-28,60.4,0.1,0.1,0.1,0.1,0.299357142857143,1.58028571428571,0.1,4.63282828282828,0.187045454545455,0.113333333333333,0.253282828282828,0.151399555037326,0.1,0.335693176792248,0.156543430769437,0.103416927899686,0.143172413793103,0.1,0.1,0.099999999999999,0.1,0.337777777777778,6.24444444444444,0.107905525846702,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.54625067883132,0.1,0.321496687303139,0.119698242933537,0.1,0.1,1.06359126984127,0.1,0.159206349206348,0.1,5.2,0.9,1.04,0.146666666666667,0.1,0.1,0.157463310683125,3.8,0.1,0.1,0.1,0.1,0.1,0.123137254901961,0.217017543859649
2021-10-29,51.4,0.1,0.1,0.1,0.1,0.255607142857143,1.93653571428571,0.1,4.1531746031746,0.170595238095238,0.113333333333333,0.218650793650794,0.132183868762816,0.1,0.297575529733425,0.149170881749829,0.102727272727273,0.108,0.1,0.1,0.099999999999999,0.1,0.337777777777778,6.27777777777778,0.100454545454545,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.30454488853399,0.1,0.177365231904078,0.116168831168831,0.1,0.1,1.0469246031746,0.1,0.101428571428571,0.1,4.8,0.8,1.14,0.1,0.1,0.1,0.11863978127136,3,0.1,0.1,0.1,0.1,0.1,0.1,0.103684210526316
2021-10-30,54,0.1,0.1,0.1,0.1,0.286152597402597,2.21762662337662,0.1,4.28353174603175,0.149166666666667,0.113333333333333,0.222222222222222,0.124132022729823,0.1,0.293412136174901,0.142855092276145,0.10377990430622,0.114315789473684,0.1,0.1,0.099999999999999,0.1,0.340555555555555,6.78333333333333,0.110305291723202,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.46797081445991,0.1,0.163013380052226,0.117064353556891,0.1,0.1,0.356183862433862,0.1,0.131428571428571,0.1,4.8,0.8,1.52,0.1,0.1,0.1,0.112323991797676,2.2,0.1,0.1,0.1,0.1,0.1,0.1,0.232238805970149
2021-10-31,61.4,0.1,0.1,0.1,0.1,0.30093520609825,2.17310488424619,0.1,4.18353174603175,0.164166666666667,0.113333333333333,0.266388888888889,0.115560594158395,0.1,0.279400795402997,0.15328128580093,0.101052631578947,0.114315789473684,0.1,0.1,0.099999999999999,0.1,0.321111111111111,5.69722222222222,0.135375714258413,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.61085851499467,0.1,0.150286107324953,0.10589552238806,0.1,0.1,0.245744301994302,0.1,0.148461538461538,0.1,4.6,1,1.9,0.1,0.1,0.1,0.108947368421053,2.2,0.1,0.1,0.1,0.1,0.1,0.1,0.305196552449022
2021-11-01,58.2,0.1,0.1,0.1,0.1,0.30593520609825,2.76810488424619,0.1,4.11269841269841,0.153333333333333,0.113333333333333,0.282222222222222,0.110382325907121,0.1,0.294850710513354,0.136439180537772,0.101640866873065,0.126668730650155,0.1,0.1,0.099999999999999,0.1,0.163921568627451,4.31029411764706,0.147728655434884,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.118235294117647,1.50530295943912,0.1,0.125841662880509,0.10589552238806,0.1,0.1,0.240331196581196,0.1,0.148461538461538,0.1,4.08,1.04,1.72,0.1,0.1,0.1,0.1,3.15,0.13,0.23,0.1,0.1,0.1,0.1,0.30578478774314
2021-11-02,59,0.1,0.1,0.1,0.1,0.270220920383964,2.31096202710333,0.137142857142857,3.9,0.153333333333333,0.1,0.264761904761905,0.109927780452576,0.1,0.383594026021375,0.117802816901408,0.101640866873065,0.118668730650155,0.1,0.1,0.099999999999999,0.1,0.123921568627451,2.58878874130297,0.185338626109371,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.118235294117647,1.34522231427783,0.1,0.120035211267606,0.10089552238806,0.1,0.1,0.22991452991453,0.1,0.184017094017093,0.1,3.89481481481481,1.14740740740741,1.43111111111111,0.1,0.1,0.1,0.1,3.75,0.19,0.37,0.1,0.1,0.1,0.1,0.30578478774314
2021-11-03,64.4,0.1,0.1,0.1,0.1,0.299198193111237,2.02971202710333,0.137142857142857,3.91120448179271,0.162296918767507,0.1,0.250196078431373,0.109927780452576,0.1,0.441879740307089,0.113802816901408,0.102420087652286,0.118668730650155,0.1,0.1,0.099999999999999,0.1,0.110588235294118,1.92385367636791,0.199104859875605,0.1,0.1,0.113766233766234,0.1,0.1,0.1,0.1,0.1,0.142391138273491,1.39419306184012,0.1,0.128269230769231,0.10089552238806,0.1,0.1,0.211715296198055,0.1,0.184706749189507,0.1,3.74936026936027,1.20195286195286,1.44929292929293,0.1,0.1,0.1,0.1,5.7,0.27,0.65,0.1,0.1,0.1,0.1,0.30578478774314
2021-11-04,66.2,0.1,0.1,0.1,0.1,0.311319405232449,1.77617667356798,0.137142857142857,3.71120448179271,0.162296918767507,0.1,0.250196078431373,0.117603686635945,0.1,0.516719825594936,0.113802816901408,0.101367456073338,0.1246110056926,0.1,0.1,0.099999999999999,0.1,0.105588235294118,1.0964343215292,0.207963791026302,0.1,0.1,0.135701717637202,0.1,0.1,0.1,0.1,0.1,0.157875009241233,1.31426881941588,0.1,0.110769230769231,0.1,0.1,0.1,0.195048629531388,0.1,0.154706749189507,0.1,2.97158249158249,1.16861952861953,1.4159595959596,0.1,0.1,0.1,0.1,7.43333333333334,0.383333333333333,1.49666666666667,0.1,0.1,0.1,0.1,0.173545981772991
2021-11-05,66.2,0.1,0.1,0.1,0.1,0.396536796536797,1.69269841269841,0.137142857142857,3.75120448179271,0.148963585434174,0.1,0.183529411764706,0.117603686635945,0.1,0.619130902224203,0.100338983050847,0.101367456073338,0.1246110056926,0.1,0.1,0.099999999999999,0.1,0.100588235294118,0.825280475375351,0.187508753106476,0.1,0.1,0.135701717637202,0.1,0.1,0.1,0.1,0.1,0.17479808616431,1.24047202797203,0.1,0.110769230769231,0.1,0.1,0.1,0.189202475685234,0.1,0.188245210727969,0.1,2.54000354421407,0.958093212830056,1.30017012227539,0.1,0.1,0.1,0.1,9.28333333333334,0.463333333333333,4.87666666666667,0.1,0.1,0.1,0.1,0.114434389140271
2021-11-06,74.2,0.1,0.1,0.1,0.1,0.44987012987013,0.994920634920636,0.137142857142857,3.88453781512605,0.153066149536738,0.1,0.207119155354449,0.11038961038961,0.1,0.637078116300449,0.102157164869029,0.107445887445887,0.125591397849462,0.1,0.1,0.099999999999999,0.1,0.12,0.719986357728293,0.188489145263339,0.1,0.1,0.135701717637202,0.1,0.1,0.1,0.1,0.1,0.229896125379996,1.31047202797203,0.1,0.110769230769231,0.1,0.1,0.1,0.178834582708646,0.1,0.31607129768449,0.1,2.48222576643629,0.906982101718944,1.40239234449761,0.1,0.1,0.106666666666666,0.1,10.1333333333333,0.546666666666667,8.86000000000001,0.1,0.1,0.1,0.1,0.187179487179487
2021-11-07,85.2,0.1,0.1,0.1,0.1,0.659393939393939,1.00444444444444,0.1,4.28453781512605,0.161637578108166,0.1,0.226166774402069,0.11038961038961,0.1,0.643464670922298,0.114300022011886,0.107445887445887,0.125591397849462,0.1,0.1,0.099999999999999,0.1,0.12,0.706007863104637,0.165908500102049,0.1,0.1,0.135701717637202,0.1,0.1,0.1,0.1,0.1,0.313121931831609,1.47524475524475,0.1,0.127132867132867,0.1,0.1,0.1,0.220501249375312,0.1,0.310515742128935,0.1,2.62296650717703,0.955130249867092,1.61350345560872,0.1,0.1,0.106666666666666,0.105806451612903,11.6666666666667,0.6,11.8333333333333,0.1,0.1,0.1,0.1,0.24782464846981
2021-11-08,79.2,0.1,0.1,0.1,0.1,1.24380952380952,2.23301587301587,0.1,4.17809523809524,0.143150183150183,0.1,0.231208791208791,0.11038961038961,0.1,0.609178956636584,0.114300022011886,0.106666666666666,0.127096774193548,0.1,0.1,0.099999999999999,0.1,0.12,0.654813895781638,0.160099255583127,0.1,0.1,0.121935483870968,0.1,0.1,0.1,0.1,0.1,0.290471464019851,1.44159090909091,0.1,0.116363636363636,0.1,0.1,0.1,0.238700483091787,0.1,0.309826086956521,0.1,2.66471734892787,0.970955165692008,1.61384015594542,0.1,0.1,0.106666666666666,0.105806451612903,10.3166666666667,0.58,12.8533333333333,0.1,0.1,0.1,0.1,0.24782464846981
2021-11-09,70.2,0.1,0.1,0.1,0.1,2.06805194805195,2.84109668109668,0.1,4.12273809523809,0.134578754578755,0.1,0.240137362637363,0.109090909090909,0.1,0.574546922004549,0.114300022011886,0.106666666666666,0.114838709677419,0.1,0.1,0.099999999999999,0.1,0.127397260273973,0.614425031442265,0.162485468574731,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.274987593052109,1.41222027972028,0.1,0.127132867132867,0.1,0.1,0.1,0.248224292615597,0.1,0.309826086956521,0.1,2.92820941241994,1.00428849902534,1.73288777499304,0.1,0.1,0.106666666666666,0.105806451612903,9.13333333333334,0.546666666666667,13.2866666666667,0.1,0.1,0.1,0.1,0.24782464846981
2021-11-10,58.4,0.1,0.1,0.1,0.1,2.78138528138528,3.29776334776335,0.1,3.86168546365915,0.127912087912088,0.1,0.231716310005784,0.109090909090909,0.1,0.501731601731602,0.113961038961039,0.106666666666666,0.114838709677419,0.1,0.1,0.099999999999999,0.1,0.127397260273973,0.538225936419641,0.159046554547581,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.26865275142315,1.38797785547786,0.1,0.133799533799534,0.1,0.1,0.1,0.237724292615597,0.1,0.269076086956521,0.1,2.99978835978836,0.958814814814815,1.84867724867725,0.1,0.1,0.106666666666666,0.105806451612903,7.60333333333334,0.526666666666667,10.7266666666667,0.1,0.1,0.1,0.1,0.233978494623656
2021-11-11,54.4,0.1,0.1,0.1,0.1,2.92077922077922,3.31190476190476,0.1,3.50874428718856,0.120672268907563,0.1,0.201852056612119,0.107562582345191,0.1,0.483971390927913,0.121128364389234,0.1,0.101505376344086,0.1,0.1,0.099999999999999,0.1,0.107397260273973,0.487173304840693,0.145713221214248,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.195319418089816,1.29874708624709,0.1,0.133799533799534,0.1,0.1,0.1,0.235625342090859,0.1,0.141249999999999,0.1,3.05029341029341,0.93356228956229,1.92645502645503,0.1,0.1,0.1,0.106859083191851,6.70333333333334,0.443333333333333,7.44333333333334,0.1,0.1,0.1,0.1,0.160645161290323
2021-11-12,38.8,0.1,0.1,0.1,0.1,2.85411255411255,3.12857142857143,0.1,3.20799240748931,0.113153471915082,0.1,0.176288146837682,0.107562582345191,0.1,0.442447581404103,0.108985507246377,0.1,0.101505376344086,0.1,0.1,0.099999999999999,0.1,0.107397260273973,0.404584886651809,0.136735374342891,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.112093611638203,1.22861721611722,0.1,0.126007326007326,0.1,0.1,0.1,0.198125342090859,0.1,0.111249999999999,0.1,3.09473785473785,0.819673400673401,1.9042328042328,0.1,0.1,0.1,0.105149017121116,4.85,0.35,4.87,0.1,0.1,0.1,0.1,0.1
2021-11-13,30.8,0.1,0.1,0.1,0.1,2.44141414141414,1.78888888888889,0.1,3.65561145510836,0.113153471915082,0.1,0.233431003980539,0.118597065103812,0.1,0.465895857266172,0.116571714142928,0.1,0.1,0.1,0.1,0.099999999999999,0.1,0.121772260273973,0.458213918909873,0.15565338509558,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.131213235294117,1.28884448884449,0.1,0.142370962370962,0.1,0.1,0.1,0.19123645320197,0.1,0.111249999999999,0.1,3.44054682159945,0.828250398724083,2.08045112781955,0.1,0.1,0.1,0.107024017121116,4.6,0.37,4.45,0.13,0.1,0.1,0.1,0.108125
2021-11-14,36.2,0.1,0.1,0.1,0.1,1.71414141414141,1.06161616161616,0.1,3.65561145510836,0.118153471915082,0.1,0.245931003980539,0.139085531860935,0.1,0.44658332899842,0.117467236530988,0.1,0.1,0.1,0.1,0.099999999999999,0.1,0.12410472972973,0.492238354304172,0.152395332522459,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.14364566772655,1.38115218115218,0.1,0.157755577755578,0.1,0.1,0.1,0.198379310344828,0.1,0.111249999999999,0.1,3.35483253588517,0.780631351105035,2.01378446115288,0.1,0.1,0.1,0.107024017121116,5.1,0.37,3.9,0.13,0.1,0.1,0.1,0.108125
2021-11-15,31.2,0.1,0.1,0.1,0.1,1.42747474747475,0.484949494949495,0.1,3.61302772305094,0.125426199187809,0.1,0.259806602066664,0.147656960432364,0.1,0.41621369862879,0.117467236530988,0.1,0.1,0.1,0.1,0.099999999999999,0.1,0.12410472972973,0.464591295480642,0.163218861934223,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.151057432432432,1.38507374977963,0.1,0.319324205206558,0.1,0.1,0.1,0.192458257713249,0.1,0.099999999999999,0.1,3.23897046691965,0.767665833863656,1.8344741163253,0.1,0.1,0.1,0.125024017121116,4.78,0.33,3.46,0.13,0.1,0.1,0.1,0.108125
2021-11-16,20.2,0.1,0.1,0.1,0.1,2.07474747474747,0.288585858585859,0.1,3.69930223285486,0.121896787423103,0.1,0.239414445203919,0.152763930756725,0.1,0.39564779110636,0.120227761030643,0.100289855072464,0.1,0.1,0.1,0.099999999999999,0.1,0.138887338425382,0.432020738653792,0.206986977876252,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.17163714257736,1.57097118567707,0.1,0.365990871873225,0.1,0.1,0.1,0.189540485829959,0.1,0.099999999999999,0.1,3.42624319419238,0.764029470227292,1.7744741163253,0.1,0.1,0.1,0.124261240614632,4.08,0.33,3.16,0.16,0.1,0.1,0.1,0.108125
2021-11-17,17,0.1,0.1,0.1,0.1,2.29474747474747,0.265252525252525,0.1,3.81719696969697,0.120844155844156,0.1,0.247835497835498,0.153102913807573,0.1,0.351941576417095,0.120227761030643,0.100289855072464,0.1,0.1,0.1,0.099999999999999,0.1,0.140425799963843,0.390093027810419,0.254327107626021,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.234714065654283,1.73201014671603,0.1,0.357419443301796,0.1,0.1,0.1,0.184040485829959,0.1,0.099999999999999,0.1,3.58413793103448,0.811836487771152,1.74815832685161,0.1,0.1,0.1,0.120164855072464,4.4,0.34,3.05,0.19,0.1,0.1,0.1,0.108125
2021-11-18,15,0.1,0.1,0.1,0.1,2.95799533799534,0.222517482517483,0.1,3.36719696969697,0.112272727272727,0.1,0.192121212121212,0.142068431048952,0.1,0.335993300555026,0.112641554134092,0.100289855072464,0.105,0.1,0.1,0.099999999999999,0.1,0.131050799963844,0.282138482355874,0.24154301671693,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.214089065654283,1.83261620732209,0.1,0.36105580693816,0.1,0.1,0.1,0.187334603477018,0.1,0.099999999999999,0.1,3.37403266787659,0.752889119350099,1.42942148474635,0.1,0.1,0.1,0.118744400527009,4.17,0.28,2.51,0.16,0.1,0.1,0.1,0.1
2021-11-19,5.8,0.1,0.1,0.1,0.1,2.99435897435897,0.206153846153846,0.1,3.21499108734403,0.107272727272727,0.1,0.189180035650624,0.114307237019101,0.1,0.357018608796427,0.3816011042098,0.101342486651411,0.106052631578947,0.1,0.1,0.099999999999999,0.1,0.121321070234114,0.226448581929131,0.282652547300144,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.207972422695535,1.78646236116824,0.1,0.334901960784314,0.1,0.1,0.1,0.19940356899426,0.1,0.099999999999999,0.1,3.36494175878568,0.755053621514602,1.14673750206237,0.1,0.1,0.1,0.118744400527009,3.82,0.23,2.16,0.19,0.1,0.1,0.1,0.1
2021-11-20,3.4,0.1,0.1,0.1,0.1,2.59769230769231,0.191153846153846,0.1,3.66196078431373,0.113333333333333,0.1,0.210392156862745,0.105735808447673,0.1,0.38998564176346,0.435070491964902,0.110972116281041,0.111978557504873,0.1,0.1,0.099999999999999,0.1,0.121321070234114,0.283855989336538,0.343245139892737,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.262565015288127,1.91587412587413,0.1,0.191111111111111,0.1,0.1,0.1,0.247824621625839,0.1,0.099999999999999,0.1,3.8533038277512,0.836519138755981,1.20104784688995,0.1,0.1,0.1,0.102966622749231,4.28666666666667,0.323333333333333,2.49333333333333,0.236666666666667,0.1,0.1,0.1,0.198518518518518
2021-11-21,3.4,0.1,0.1,0.1,0.1,1.76340659340659,0.179725274725275,0.1,4.21953654188948,0.113333333333333,0.1,0.220089126559715,0.10306625577812,0.1,0.444675396453215,0.457869914764324,0.119848927875243,0.12114522417154,0.1,0.1,0.099999999999999,0.1,0.106538461538462,0.358312511075669,0.358643690617374,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3344853051432,1.92420745920746,0.105,0.149444444444444,0.1,0.1,0.1,0.298251972053189,0.1,0.124444444444444,0.1,3.77901811346548,0.876519138755981,1.13247641831852,0.1,0.1,0.1,0.102676767676768,4.88666666666667,0.34,2.54333333333333,0.206666666666667,0.1,0.1,0.1,0.278518518518518
2021-11-22,2.4,0.1,0.1,0.1,0.1,1.56158841158841,0.139725274725275,0.1,4.16541889483066,0.116862745098039,0.1,0.203618538324421,0.102727272727273,0.1,0.488497553171466,0.469753972735339,0.120901559454191,0.12114522417154,0.1,0.1,0.099999999999999,0.1,0.111315789473684,0.360417774233564,0.337429115718589,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.271408382066277,1.7675641025641,0.105,0.149444444444444,0.1,0.1,0.1,0.314527834122155,0.1,0.132030651340996,0.1,3.77566883116883,0.787045454545455,1.02242857142857,0.1,0.1,0.1,0.102676767676768,4.58666666666667,0.34,2.39333333333333,0.206666666666667,0.1,0.1,0.1,0.278518518518518
2021-11-23,2.2,0.1,0.1,0.1,0.102222222222222,0.765007215007215,0.138015873015873,0.102222222222222,4.50113318054494,0.125434173669468,0.1,0.216475681181563,0.113235747303544,0.1,0.478963654866381,0.483652277820085,0.125516944069576,0.117683685710002,0.1,0.1,0.099999999999999,0.1,0.106315789473684,0.386256935072725,0.352568975858449,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.306792997450892,2.46695804195804,0.105,0.129444444444444,0.1,0.1,0.1,0.375233716475096,0.1,0.264030651340995,0.1,3.98577409432672,0.856519138755981,1.05695488721805,0.1,0.1,0.1,0.102222222222222,4.71666666666667,0.4,2.33333333333333,0.236666666666666,0.1,0.1,0.1,0.278518518518518
2021-11-24,1.6,0.1,0.1,0.1,0.102222222222222,0.653896103896104,0.140238095238095,0.102222222222222,4.73726763432646,0.125434173669468,0.1,0.226559714795009,0.113235747303544,0.1,0.455725274056786,0.235176515701144,0.124464312490628,0.124756054131054,0.1,0.1,0.099999999999999,0.1,0.117565789473684,0.369480619283251,0.348621607437397,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.108125,0.300477207977208,3.97744755244755,0.105,0.145808080808081,0.1,0.1,0.1,0.441164750957854,0.1,0.332030651340995,0.1,4.21591763499658,0.901973684210526,1.13111756664388,0.1,0.1,0.1,0.102222222222222,4.31666666666667,0.4,2.23333333333333,0.286666666666666,0.1,0.1,0.1,0.278518518518518
2021-11-25,1.4,0.1,0.1,0.1,0.102222222222222,0.563896103896104,0.135238095238095,0.102222222222222,4.47393430099312,0.118767507002801,0.1,0.199893048128342,0.113235747303544,0.1,0.444587259528941,0.188825772013839,0.114834682860999,0.118830128205128,0.1,0.1,0.099999999999999,0.1,0.125258097165992,0.302073211875844,0.323721322537112,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.108125,0.227884615384615,4.34108391608392,0.105,0.121363636363636,0.1,0.1,0.1,0.497164750957854,0.1,0.400030651340995,0.1,3.95078605604921,0.836842105263158,1.15085440874915,0.1,0.1,0.1,0.1,4.2,0.316666666666667,1.8,0.52,0.1,0.1,0.1,0.18
2021-11-26,1,0.1,0.1,0.1,0.102222222222222,0.514545454545454,0.143030303030303,0.102222222222222,4.03008403361345,0.118767507002801,0.1,0.198823529411765,0.110508474576271,0.1,0.39401107514994,0.15681552873599,0.105668016194332,0.109663461538462,0.1,0.1,0.099999999999999,0.1,0.13346322537112,0.214573211875844,0.272759784075573,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.108125,0.143589743589743,4.28531468531469,0.1,0.116363636363636,0.1,0.1,0.1,0.508275862068966,0.1,0.675586206896551,0.1,3.8172456833784,0.723798627002288,1.12290409819014,0.1,0.1,0.1,0.1,4,0.3,1.55,0.65,0.1,0.1,0.1,0.1
2021-11-27,1,0.88,0.1,0.1,0.102222222222222,0.316363636363636,0.143030303030303,0.102222222222222,4.46170168067227,0.115238095238095,0.1,0.200294117647059,0.110508474576271,0.1,0.354100261326082,0.144931470764976,0.104615384615384,0.109663461538462,0.1,0.1,0.099999999999999,0.1,0.127147435897436,0.200636962802456,0.273649331888768,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.108125,0.143589743589743,4.37377622377622,0.1,0.116363636363636,0.1,0.1,0.1,0.548888888888889,0.1,0.736888888888888,0.1,3.79603356216629,0.747608150811812,1.29260106788711,0.1,0.1,0.1,0.1,4.25,0.3,1.55,0.7,0.1,0.1,0.1,0.116619718309859
